Original URL,Original Name,url,name,tags,New Mockup URL,other_mockup_url,011_url
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/539bbe5a-3faa-4267-a710-701747073cc9.png,539bbe5a-3faa-4267-a710-701747073cc9,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/539bbe5a-3faa-4267-a710-701747073cc9.png,539bbe5a-3faa-4267-a710-701747073cc9,"red, bandana, country, cowboy, cowgirl, farm, farmhouse",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/539bbe5a-3faa-4267-a710-701747073cc9_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/539bbe5a-3faa-4267-a710-701747073cc9_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/8941a01f-51ca-4f9a-9402-35889b283bd7.png,8941a01f-51ca-4f9a-9402-35889b283bd7,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/8941a01f-51ca-4f9a-9402-35889b283bd7.png,8941a01f-51ca-4f9a-9402-35889b283bd7,"boots, country, cowboy, cowgirl, farm, farmhouse",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/8941a01f-51ca-4f9a-9402-35889b283bd7_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/8941a01f-51ca-4f9a-9402-35889b283bd7_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/06508ee2-2a8a-458c-a7c8-0f571f4a3566.png,06508ee2-2a8a-458c-a7c8-0f571f4a3566,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/06508ee2-2a8a-458c-a7c8-0f571f4a3566.png,06508ee2-2a8a-458c-a7c8-0f571f4a3566,"deer, animals, hunting, fishing, country, reindeer, christmas",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/06508ee2-2a8a-458c-a7c8-0f571f4a3566_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/06508ee2-2a8a-458c-a7c8-0f571f4a3566_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/f5811ecb-42fd-43f6-9478-5e09b88cdfb8.png,f5811ecb-42fd-43f6-9478-5e09b88cdfb8,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/f5811ecb-42fd-43f6-9478-5e09b88cdfb8.png,f5811ecb-42fd-43f6-9478-5e09b88cdfb8,"cowboy, hat, country, farm, farmhouse",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/f5811ecb-42fd-43f6-9478-5e09b88cdfb8_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/f5811ecb-42fd-43f6-9478-5e09b88cdfb8_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/95a56aaf-1b56-4435-9d1e-f09e0e5329e5.png,95a56aaf-1b56-4435-9d1e-f09e0e5329e5,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/95a56aaf-1b56-4435-9d1e-f09e0e5329e5.png,95a56aaf-1b56-4435-9d1e-f09e0e5329e5,"fall, november, thanksgiving, holiday",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/95a56aaf-1b56-4435-9d1e-f09e0e5329e5_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/95a56aaf-1b56-4435-9d1e-f09e0e5329e5_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/06aa963d-ea29-4a51-bc1c-2647006ad629.png,06aa963d-ea29-4a51-bc1c-2647006ad629,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/06aa963d-ea29-4a51-bc1c-2647006ad629.png,06aa963d-ea29-4a51-bc1c-2647006ad629,"pumpkins, thanksgiving, halloween, november, fall",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/06aa963d-ea29-4a51-bc1c-2647006ad629_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/06aa963d-ea29-4a51-bc1c-2647006ad629_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/a2ae1e0f-0661-45fa-8a5e-42e1c67055c5.png,a2ae1e0f-0661-45fa-8a5e-42e1c67055c5,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/a2ae1e0f-0661-45fa-8a5e-42e1c67055c5.png,a2ae1e0f-0661-45fa-8a5e-42e1c67055c5,"thanksgiving, fall, turkeys, holiday",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/a2ae1e0f-0661-45fa-8a5e-42e1c67055c5_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/a2ae1e0f-0661-45fa-8a5e-42e1c67055c5_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/dc66947a-0461-4e38-9e97-4468748d2cdb.png,dc66947a-0461-4e38-9e97-4468748d2cdb,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/dc66947a-0461-4e38-9e97-4468748d2cdb.png,dc66947a-0461-4e38-9e97-4468748d2cdb,"pumpkin, pumpkins, thanksgiving, halloween, holiday",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/dc66947a-0461-4e38-9e97-4468748d2cdb_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/dc66947a-0461-4e38-9e97-4468748d2cdb_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/645700bb-d60e-4490-9ef9-9580fc71f553.png,645700bb-d60e-4490-9ef9-9580fc71f553,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/645700bb-d60e-4490-9ef9-9580fc71f553.png,645700bb-d60e-4490-9ef9-9580fc71f553,"thanksgiving, holiday, seasonal, fall",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/645700bb-d60e-4490-9ef9-9580fc71f553_3_05-(2).png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/645700bb-d60e-4490-9ef9-9580fc71f553_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/0d2fcb2a-007a-480f-93a3-2afec303d570.png,0d2fcb2a-007a-480f-93a3-2afec303d570,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/0d2fcb2a-007a-480f-93a3-2afec303d570.png,0d2fcb2a-007a-480f-93a3-2afec303d570,"pie, baking, thanksgiving, holiday, cook, food",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/0d2fcb2a-007a-480f-93a3-2afec303d570_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/0d2fcb2a-007a-480f-93a3-2afec303d570_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/9093cf40-26d7-4da1-b492-090baf21535f.png,9093cf40-26d7-4da1-b492-090baf21535f,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/9093cf40-26d7-4da1-b492-090baf21535f.png,9093cf40-26d7-4da1-b492-090baf21535f,"pumpkin, pumpkinpie, thanksgiving, november",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/9093cf40-26d7-4da1-b492-090baf21535f_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/9093cf40-26d7-4da1-b492-090baf21535f_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/7e23b382-d755-4a05-ac5b-c743485dd783.png,7e23b382-d755-4a05-ac5b-c743485dd783,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/7e23b382-d755-4a05-ac5b-c743485dd783.png,7e23b382-d755-4a05-ac5b-c743485dd783,"cats, kittens, animals",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/7e23b382-d755-4a05-ac5b-c743485dd783_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/7e23b382-d755-4a05-ac5b-c743485dd783_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/77a3e22a-70cb-4a1a-a759-91d493fbbe8b.png,77a3e22a-70cb-4a1a-a759-91d493fbbe8b,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/77a3e22a-70cb-4a1a-a759-91d493fbbe8b.png,77a3e22a-70cb-4a1a-a759-91d493fbbe8b,"cats, cats, animals, kittens",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/77a3e22a-70cb-4a1a-a759-91d493fbbe8b_3_081_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/77a3e22a-70cb-4a1a-a759-91d493fbbe8b_6_011.png
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/76ba8565-61bf-41e2-b4e3-446f0e05abff.png,76ba8565-61bf-41e2-b4e3-446f0e05abff,https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/new_uploads/76ba8565-61bf-41e2-b4e3-446f0e05abff.png,76ba8565-61bf-41e2-b4e3-446f0e05abff,"cat, cats, kittens, animals",,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/76ba8565-61bf-41e2-b4e3-446f0e05abff_3_051_w.png,https://compoundfoundry.s3-us-east-2.amazonaws.com/wrappingpaper/new_uploads/76ba8565-61bf-41e2-b4e3-446f0e05abff_6_011.png
