url,name,tags,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_3-74.webp,0_3-74.webp,"Bridal, bride, bridesmaid, bright, dainty, Floral, flower, flowers, gift wrapping, gift wrapping paper, Glossy, Home & Living, Matte, orange, Paper, pinkflowers, Seasonal Decorations, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_3-75.webp,0_3-75.webp,"berries, berry, Decor, Festive, food, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, justbecause, Matte, Paper, red, Seasonal Decorations, Seasonal Items, Seasonal Picks, strawberry, themed, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_3-76.webp,0_3-76.webp,"auburn, auburntigers, baby, birthday, birthdayyouth, blue, bursts, Decor, Festive, Floral, forher, forhim, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, Matte, orange, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, white, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/0_3-78.webp,0_3-78.webp,,,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/New2/0_0-10.webp,0_0-10.webp,"boy, boybirthday, dad, Decor, fastfood, Festive, food, forhim, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, littleboy, Matte, Paper, pizza, Seasonal Decorations, Seasonal Items, Seasonal Picks, themed, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/New2/0_0-11.webp,0_0-11.webp,"Decor, eat, fastfood, Festive, food, forhim, gift wrapping, gift wrapping paper, Glossy, hamburger, Holiday Picks, Home & Living, man, Matte, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/New2/0_0-12.webp,0_0-12.webp,"dad, Decor, fastfood, father, fathersday, Festive, food, forhim, gift wrapping, gift wrapping paper, Glossy, hamburger, Holiday Picks, Home & Living, Matte, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/New2/0_0-13.webp,0_0-13.webp,"baby, Decor, Festive, geometric, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, Matte, Paper, Seasonal Decorations, Seasonal Items, Seasonal Picks, simple, simplistic, white, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/New2/0_0-14.webp,0_0-14.webp,"alcohol, bottle, Bridal, bride, bridesmaid, celebrate, champange, champangepink, cheers, Decor, drink, Festive, forher, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, lightpink, Matte, Paper, Pink, Seasonal Decorations, Seasonal Items, Seasonal Picks, wrapping paper",,,,,,,,,,,,,,
https://compoundfoundry.s3.us-east-2.amazonaws.com/wrappingpaper/New2/0_0-16.webp,0_0-16.webp,"alcohol, bottle, Bridal, bride, bridesmaid, champange, champangepink, Decor, drink, Festive, gift wrapping, gift wrapping paper, Glossy, Holiday Picks, Home & Living, Matte, Paper, Pink, Seasonal Decorations, Seasonal Items, Seasonal Picks, watercolor, wrapping paper",,,,,,,,,,,,,,
